restaurant name,city,feature,review,sentiment
ziya asian grill,Greater Manchester,food,The food at Ziya is always amazing and is consistent everytime ! ! I am a regular and the service is always great ! I would recommend the Chicken Makhni and Lamb Methi Gosht with cheese naan ! ! !,1
ziya asian grill,Greater Manchester,food,"Lovely food , great service , catered perfectly for a large group upstairs , some of which were loud and roundu , but the restaurant respond well regardless of our group , amazing place",1
ziya asian grill,Greater Manchester,food,"The staff was amazing , food was fantastic choice for all of us vegan vegetarian and then them that eat anything",1
ziya asian grill,Greater Manchester,food,"Recently dined here on a staff night out and we were all very impressed with the quality of the food and the friendliness of the staff , will definitely be returning",1
ziya asian grill,Greater Manchester,food,"The food was amazing , and tasted great , the service we also got was amazing",1
ziya asian grill,Greater Manchester,food,The food was exceptional and I found the customer service very pleasant,1
ziya asian grill,Greater Manchester,night,"Recently dined here on a staff night out and we were all very impressed with the quality of the food and the friendliness of the staff , will definitely be returning",1
ziya asian grill,Greater Manchester,night,I had an enjoyable night dining at the well set out Ziya Asian Grill,1
ziya asian grill,Greater Manchester,quality,"Recently dined here on a staff night out and we were all very impressed with the quality of the food and the friendliness of the staff , will definitely be returning",1
ziya asian grill,Greater Manchester,staff,"The staff was amazing , food was fantastic choice for all of us vegan vegetarian and then them that eat anything",1
ziya asian grill,Greater Manchester,staff,"Recently dined here on a staff night out and we were all very impressed with the quality of the food and the friendliness of the staff , will definitely be returning",1
ziya asian grill,Greater Manchester,staff,The staff were excellent and very accommodating,1
federal cafe & bar,Greater Manchester,coffee,"This has been my cafe of choice for the last six monthsJust on the cusp of NQ a stones throw from the arndale and shudehill metrolink , this place is often rammed so be prepared to wait.Such friendly engaging staff and a great menu with regular specials ( the latest was an apple pie French toast ) which change weekly.The banana loaf of my go to and the coffee and bacon bagel take away deal for a fiver in the mornings is a life saver.Keep doing what you do guys-worth every penny and every step it takes to get to this placeBravo",1
federal cafe & bar,Greater Manchester,coffee,"This place is amazing there was a 20min wait , but they let us take a walk while we waited & it was well worth it ! ! The food is great , coffee perfect and staff really friendly too",1
federal cafe & bar,Greater Manchester,food,The breakfast food arrived and looked spectacular and tasted great too it was a great way to start the day,1
federal cafe & bar,Greater Manchester,food,"Absolutely the best brunch place ever.I went to Federals NZ sister cafe/bar last February and absolutely loved it so couldn ’ t wait to go when in Manchester.Menu was amazing - so many different and exciting options , something to suit every palette really ! It was the kinda place where you finish your food and you want to go up and order something else..",1
federal cafe & bar,Greater Manchester,food,"This place is amazing there was a 20min wait , but they let us take a walk while we waited & it was well worth it ! ! The food is great , coffee perfect and staff really friendly too",1
federal cafe & bar,Greater Manchester,price,The choices were great a bit pricey but well worth it when they came,-1
federal cafe & bar,Greater Manchester,place,"We were greeted by great , polite and friendly staff given menus seated and told once we ’ d decided to place our orders at the bar",1
federal cafe & bar,Greater Manchester,place,"Absolutely the best brunch place ever.I went to Federals NZ sister cafe/bar last February and absolutely loved it so couldn ’ t wait to go when in Manchester.Menu was amazing - so many different and exciting options , something to suit every palette really ! It was the kinda place where you finish your food and you want to go up and order something else..",1
federal cafe & bar,Greater Manchester,place,"it is directly opposite the car park entrance to The Arndale ! Missed out on brunch , as we had already eaten , but the flat white was just as good as you would get in NZ , and the banana bread was amazing ! Only a small place , so be prepared to wait , or share a table.Usual good menu of brunch favourites .",1
federal cafe & bar,Greater Manchester,place,"This has been my cafe of choice for the last six monthsJust on the cusp of NQ a stones throw from the arndale and shudehill metrolink , this place is often rammed so be prepared to wait.Such friendly engaging staff and a great menu with regular specials ( the latest was an apple pie French toast ) which change weekly.The banana loaf of my go to and the coffee and bacon bagel take away deal for a fiver in the mornings is a life saver.Keep doing what you do guys-worth every penny and every step it takes to get to this placeBravo",1
federal cafe & bar,Greater Manchester,place,"This place is amazing there was a 20min wait , but they let us take a walk while we waited & it was well worth it ! ! The food is great , coffee perfect and staff really friendly too",1
federal cafe & bar,Greater Manchester,place,Had to wait a short time for a table because this place is so popular,1
federal cafe & bar,Greater Manchester,breakfast,The breakfast food arrived and looked spectacular and tasted great too it was a great way to start the day,1
federal cafe & bar,Greater Manchester,breakfast,I picked this cafe for breakfast as it was near our accommodation and had good reviews on here,1
